TeamID,Season,Ast,Blk,DR,FGA,FGA3,FGM,FGM3,FTA,FTM,NumOT,OR,PF,Pts,Stl,TO
1369,2010,306,71,661,1542,469,618,159,638,416,3,315,636,1811,164,452
1369,2011,367,109,736,1614,455,696,151,766,473,2,333,662,2016,135,452
1369,2012,417,99,681,1602,455,750,170,551,345,1,333,557,2015,140,381
1369,2013,484,153,832,1748,611,808,240,583,405,1,289,579,2261,159,396
1369,2014,480,126,768,1763,548,874,195,697,484,4,325,604,2427,205,401
1369,2015,337,122,650,1564,520,677,175,570,378,1,322,565,1907,192,359
1369,2016,319,42,655,1590,469,634,135,568,363,1,307,491,1766,194,385
1369,2017,422,57,687,1774,673,788,248,623,461,2,266,611,2285,220,385
1369,2018,392,49,684,1612,699,738,275,608,440,2,255,525,2191,161,365
1370,2009,281,53,405,1193,307,541,105,342,240,1,244,367,1427,208,250
1370,2010,376,59,779,1987,492,881,164,872,563,1,465,727,2489,288,549
1370,2011,358,60,717,1897,578,758,175,680,447,0,450,678,2138,259,541
1370,2012,342,78,669,1655,552,712,180,426,294,1,340,538,1898,209,375
1370,2013,405,88,763,1699,540,713,174,490,308,3,397,576,1908,216,524
1370,2014,370,89,659,1649,629,695,215,558,368,3,366,622,1973,170,387
1370,2015,392,42,684,1420,504,624,190,529,347,1,276,488,1785,153,389
1370,2016,351,45,690,1512,481,634,170,536,358,1,314,521,1796,161,431
1370,2017,421,58,703,1456,679,621,230,527,371,5,188,524,1843,170,397
1370,2018,381,106,804,1723,733,740,272,598,439,2,318,618,2191,134,413
1371,2003,386,95,690,1637,427,707,136,606,419,2,359,564,1969,215,430
1371,2004,371,88,709,1592,472,731,167,551,395,2,330,507,2024,190,368
1371,2005,351,96,652,1584,422,636,144,478,340,1,378,546,1756,188,392
1371,2006,363,75,705,1629,500,671,168,618,457,2,364,545,1967,196,390
1371,2007,349,80,597,1750,556,730,177,581,437,4,353,582,2074,280,336
1371,2008,417,158,731,2006,677,848,229,736,527,5,423,629,2452,305,393
1371,2009,398,103,685,1880,595,820,196,627,448,3,367,620,2284,264,379
1371,2010,475,165,764,2028,601,910,204,690,470,4,436,583,2494,232,335
1371,2011,422,110,752,1838,611,759,187,576,387,2,348,588,2092,227,381
1371,2012,451,98,772,1806,626,789,225,583,391,3,364,568,2194,264,404
1371,2013,461,86,775,1704,711,744,261,588,387,2,331,624,2136,225,514
1371,2014,452,93,815,1797,704,816,252,774,558,5,288,675,2442,226,415
1371,2015,384,127,732,1745,609,735,213,664,436,2,391,595,2119,185,385
1371,2016,447,154,896,1937,573,872,202,787,524,1,425,616,2470,240,457
1371,2017,394,79,848,1879,580,846,196,712,458,3,418,595,2346,222,434
1371,2018,506,112,832,1951,640,914,233,674,467,2,390,568,2528,201,410
1372,2003,332,58,558,1413,362,670,136,593,426,2,279,515,1902,236,360
1372,2004,325,34,556,1449,417,645,153,480,337,0,289,540,1780,222,353
1372,2005,257,39,483,1226,305,517,104,475,336,0,294,463,1474,122,355
1372,2006,361,27,571,1475,375,662,138,525,368,0,315,490,1830,192,337
1372,2007,328,52,559,1317,386,580,142,516,361,2,260,493,1663,185,386
1372,2008,337,88,618,1352,466,608,178,564,383,1,276,462,1777,153,323
1372,2009,336,83,670,1487,470,645,150,443,294,3,244,497,1734,153,322
1372,2010,380,53,609,1523,349,683,125,536,378,1,338,523,1869,189,356
1372,2011,358,27,548,1282,309,574,97,446,319,2,286,440,1564,157,354
1372,2012,379,76,657,1382,330,615,92,539,335,2,305,472,1657,176,378
1372,2013,404,102,666,1353,324,632,107,555,334,0,293,435,1705,192,344
1372,2014,509,98,639,1762,631,813,222,707,503,1,403,648,2351,218,340
1372,2015,530,101,671,1652,598,814,228,701,513,1,360,650,2369,217,415
1372,2016,514,92,637,1636,595,796,223,554,412,0,309,586,2227,234,352
1372,2017,352,84,665,1545,524,682,165,640,452,2,334,624,1981,197,495
1372,2018,407,89,713,1740,564,823,211,696,488,0,338,655,2345,285,455
1373,2003,410,95,724,1689,490,731,175,756,545,0,424,603,2182,206,464
1373,2004,436,96,752,1828,471,741,152,643,437,2,476,623,2071,202,448
1373,2005,356,61,707,1763,622,662,179,600,419,5,412,667,1922,211,460
1373,2006,387,61,641,1624,588,693,222,627,476,3,306,441,2084,229,371
1373,2007,484,91,784,1872,555,890,189,672,468,5,344,542,2437,244,430
1373,2008,464,115,710,1956,585,882,224,688,470,3,375,494,2458,302,355
1373,2009,504,155,786,2016,510,954,171,731,484,1,402,487,2563,292,431
1373,2010,477,118,838,1978,486,907,157,775,519,2,427,455,2490,291,404
1373,2011,378,116,750,1841,479,762,160,617,419,3,433,516,2103,205,444
1373,2012,391,106,766,1692,476,718,146,578,393,1,353,432,1975,180,437
1373,2013,331,88,733,1631,549,659,185,622,418,2,349,501,1921,180,490
1373,2014,438,147,759,1836,429,773,139,768,552,4,451,735,2237,188,453
1373,2015,411,111,628,1736,458,748,152,727,516,1,395,649,2164,233,389
1373,2016,477,151,887,1937,565,900,206,792,573,5,449,697,2579,202,527
1373,2017,460,140,854,1989,568,899,186,795,565,1,430,668,2549,199,476
1373,2018,355,104,792,1790,600,752,220,652,442,9,354,641,2166,153,483
1374,2003,387,149,729,1729,541,750,167,729,518,5,389,561,2185,234,474
1374,2004,374,88,629,1607,578,693,187,542,364,2,320,475,1937,225,438
1374,2005,359,89,590,1538,324,692,110,539,376,6,339,484,1870,232,372
1374,2006,360,130,671,1534,439,657,134,549,388,3,349,529,1836,215,447
1374,2007,357,108,653,1435,582,598,203,559,391,1,329,493,1790,172,465
1374,2008,374,117,674,1542,555,646,187,533,356,3,284,514,1835,174,468
1374,2009,313,104,669,1573,495,676,176,491,317,1,347,516,1845,170,435
1374,2010,304,69,661,1436,483,655,171,603,426,0,288,496,1907,161,396
1374,2011,393,79,579,1306,563,629,221,439,327,2,176,466,1806,176,389
1374,2012,348,68,604,1425,673,591,227,510,345,4,225,510,1754,203,381
1374,2013,363,127,712,1572,315,699,109,640,476,1,332,546,1983,210,455
1374,2014,487,147,820,1674,392,815,146,743,508,0,340,621,2284,240,438
1374,2015,498,129,805,1635,375,789,135,721,508,1,359,521,2221,217,398
1374,2016,528,137,787,1727,462,858,194,584,409,0,396,472,2319,182,372
1374,2017,556,117,898,1879,682,890,277,686,477,0,406,490,2534,195,369
1374,2018,474,99,744,1835,741,814,281,560,384,0,365,537,2293,244,383
1375,2003,324,28,515,1491,556,647,199,485,336,1,280,481,1829,217,332
1375,2004,282,47,510,1480,590,617,202,411,267,1,318,532,1703,179,355
1375,2005,265,70,543,1226,510,503,176,513,332,1,246,503,1514,177,408
1375,2006,411,38,660,1647,679,748,248,575,405,1,324,543,2149,246,384
1375,2007,390,69,673,1626,658,715,236,555,370,4,293,516,2036,197,347
1375,2008,483,93,772,1668,564,794,207,771,549,2,374,528,2344,189,431
1375,2009,428,170,810,1703,386,799,145,712,470,1,388,553,2213,149,444
1375,2010,349,107,710,1676,445,689,151,625,443,4,378,563,1972,169,431
1375,2011,311,124,589,1501,446,625,146,600,402,2,343,470,1798,177,364
1375,2012,314,135,684,1554,391,661,133,585,406,3,422,486,1861,138,450
1375,2013,286,135,685,1533,489,621,159,702,504,2,365,522,1905,196,446
1375,2014,315,111,691,1598,667,630,222,582,405,4,331,570,1887,134,349
1375,2015,328,115,772,1694,590,713,194,709,501,3,328,550,2121,141,449
1375,2016,323,125,785,1798,626,728,200,688,461,5,361,632,2117,207,457
1375,2017,380,113,705,1738,654,739,207,666,442,4,305,616,2127,224,397
1375,2018,361,107,803,1672,737,689,238,630,442,1,280,578,2058,157,447
1376,2003,388,92,603,1592,487,671,144,517,353,1,307,487,1839,234,373
1376,2004,490,173,780,1906,678,831,224,674,454,3,419,594,2340,295,436
1376,2005,373,121,607,1567,439,729,144,502,311,3,345,485,1913,217,368
1376,2006,452,137,654,1742,636,798,230,474,322,3,369,472,2148,233,391
1376,2007,337,141,623,1663,669,701,229,464,310,2,326,448,1941,137,337
1376,2008,421,114,690,1993,692,878,252,450,306,1,366,502,2314,246,337
1376,2009,334,150,677,1930,569,870,213,643,409,2,399,556,2362,279,403
1376,2010,306,188,667,1961,675,820,216,571,371,0,411,549,2227,269,382
1376,2011,327,186,703,1878,662,741,207,510,338,4,441,562,2027,208,402
1376,2012,309,151,587,1713,625,689,204,458,321,1,383,561,1903,212,394
1376,2013,392,111,702,1802,598,743,192,635,437,4,436,641,2115,164,491
1376,2014,416,128,734,1853,516,765,195,847,598,0,468,771,2323,214,485
1376,2015,416,124,743,1755,588,704,177,654,483,0,388,618,2068,197,409
1376,2016,408,131,825,1857,547,793,194,831,571,2,439,628,2351,208,429
1376,2017,385,114,728,1831,617,752,206,732,506,5,388,649,2216,245,416
1376,2018,409,101,774,1831,687,730,232,781,547,2,400,642,2239,177,442
1377,2009,219,66,316,727,289,344,114,203,148,0,117,190,950,69,171
1377,2010,427,136,756,1531,538,707,191,678,446,1,245,391,2051,170,409
1377,2011,409,86,782,1803,625,795,209,644,437,4,316,524,2236,180,361
1377,2012,354,88,629,1460,496,649,176,470,336,2,222,417,1810,167,345
1377,2013,335,71,645,1491,520,661,193,557,433,0,215,412,1948,167,335
1377,2014,317,100,626,1416,469,607,165,564,427,1,223,470,1806,139,339
1377,2015,355,72,732,1801,548,750,196,607,443,6,353,576,2139,174,349
1377,2016,454,104,715,1827,530,848,193,550,389,5,265,624,2278,195,358
1377,2017,366,101,827,1844,606,813,206,789,553,1,315,606,2385,205,365
1377,2018,388,48,796,1812,572,849,206,642,485,0,307,537,2389,204,341
1378,2003,437,129,707,1627,506,697,170,530,338,0,356,519,1902,239,424
1378,2004,350,143,644,1379,385,591,123,534,349,0,277,486,1654,142,414
1378,2005,376,99,668,1538,469,675,167,648,449,0,326,589,1966,207,441
1378,2006,339,162,652,1465,434,615,146,524,360,4,328,539,1736,166,529
1378,2007,437,150,750,1513,428,677,139,721,477,2,340,522,1970,184,506
1378,2008,468,109,746,1705,504,749,166,734,468,1,399,550,2132,167,420
1378,2009,385,84,713,1660,528,663,157,580,347,1,385,550,1830,162,389
1378,2010,385,115,763,1717,461,758,131,765,522,2,381,550,2169,198,405
1378,2011,407,122,764,1710,524,711,159,652,463,4,405,632,2044,162,496
1378,2012,372,114,746,1560,473,678,147,534,379,2,332,492,1882,178,438
1378,2013,351,104,681,1665,608,647,190,487,338,6,331,483,1822,193,338
1378,2014,402,118,768,1729,376,751,97,757,501,3,354,566,2100,186,411
1378,2015,345,147,707,1660,434,719,134,524,323,3,328,588,1895,177,420
1378,2016,331,176,858,1852,465,774,133,612,404,0,413,588,2085,150,485
1378,2017,365,115,725,1683,503,716,174,516,339,1,328,579,1945,183,489
1378,2018,379,76,756,1690,573,707,207,560,405,1,309,546,2026,163,449
1379,2003,381,99,720,1641,411,675,117,687,472,3,375,550,1939,184,447
1379,2004,324,69,651,1484,363,619,112,564,376,4,321,495,1726,181,391
1379,2005,278,35,558,1324,372,566,128,535,396,1,255,458,1656,171,347
1379,2006,296,42,586,1376,326,563,98,606,417,7,309,574,1641,156,425
1379,2007,277,78,660,1461,364,614,126,711,469,1,365,554,1823,170,390
1379,2008,312,77,692,1565,346,688,111,761,538,2,369,596,2025,154,376
1379,2009,300,53,662,1587,320,683,100,633,457,3,304,546,1923,135,291
1379,2010,267,89,693,1522,407,619,133,622,448,0,366,541,1819,145,349
1379,2011,327,103,707,1620,417,731,148,691,503,1,382,568,2113,157,348
1379,2012,333,91,696,1795,538,735,191,722,532,7,425,595,2193,182,335
1379,2013,457,87,732,1736,545,828,208,644,442,5,393,635,2306,287,478
1379,2014,415,61,709,1594,475,723,163,831,582,1,391,652,2191,239,417
1379,2015,323,56,559,1336,516,569,169,456,283,2,228,420,1590,162,378
1379,2016,322,59,637,1386,672,564,241,500,353,4,211,509,1722,143,361
1379,2017,347,56,735,1617,625,635,185,473,336,2,235,488,1791,136,356
1379,2018,422,52,659,1698,659,742,225,481,339,1,210,465,2048,199,294
1380,2003,353,113,644,1676,491,686,142,480,301,2,384,501,1815,181,421
1380,2004,317,101,569,1578,411,693,125,591,369,1,364,555,1880,246,446
1380,2005,347,87,649,1546,450,629,124,543,345,2,351,514,1727,206,477
1380,2006,383,118,797,1735,436,765,139,571,370,3,406,554,2039,235,545
1380,2007,297,111,698,1643,516,639,168,610,393,1,375,572,1839,249,573
1380,2008,270,87,679,1451,462,574,162,606,407,2,283,464,1717,198,428
1380,2009,302,69,693,1574,468,641,152,597,392,2,374,485,1826,157,499
1380,2010,345,111,675,1601,497,616,135,587,351,0,310,482,1718,166,472
1380,2011,304,87,599,1420,451,541,133,489,296,1,277,465,1511,146,449
1380,2012,295,95,690,1435,423,584,134,541,371,3,220,538,1673,155,391
1380,2013,312,116,746,1534,528,657,192,618,425,0,256,507,1931,204,319
1380,2014,356,144,767,1609,492,708,170,632,393,2,327,639,1979,161,406
1380,2015,312,128,774,1724,448,709,137,698,446,2,370,658,2001,217,427
1380,2016,320,103,783,1789,528,780,182,692,466,0,315,612,2208,228,351
1380,2017,337,111,766,1695,459,734,147,724,504,1,369,584,2119,159,416
1380,2018,334,115,795,1784,485,710,161,740,508,2,392,589,2089,168,418
1381,2003,342,78,546,1323,424,615,162,484,347,0,220,530,1739,193,390
1381,2004,301,55,520,1224,380,583,161,492,328,2,193,478,1655,199,406
1381,2005,409,52,520,1456,496,653,203,440,282,4,263,487,1791,240,361
1381,2006,445,64,632,1465,514,692,221,515,368,0,196,545,1973,182,423
1381,2007,362,92,572,1454,428,690,157,496,337,2,278,491,1874,148,391
1381,2008,448,55,628,1500,345,700,111,691,483,4,319,587,1994,190,474
1381,2009,391,26,609,1403,351,646,133,553,442,1,258,546,1867,169,426
1381,2010,291,99,650,1375,336,587,115,532,382,3,267,552,1671,152,496
1381,2011,395,121,624,1456,261,685,92,678,478,0,315,609,1940,149,444
1381,2012,416,67,641,1496,263,705,80,555,410,3,276,596,1900,153,393
1381,2013,347,145,727,1648,469,657,151,606,438,2,348,683,1903,141,444
1381,2014,301,90,569,1398,386,562,126,550,375,1,222,652,1625,117,389
1381,2015,332,104,670,1471,522,666,207,570,380,2,203,628,1919,135,385
1381,2016,326,75,607,1564,539,673,196,554,393,2,233,587,1935,154,368
1381,2017,355,102,753,1874,768,755,279,757,561,3,354,759,2350,171,421
1381,2018,349,90,756,1763,660,770,238,633,466,2,242,659,2244,143,383
1382,2003,417,63,584,1773,729,753,271,486,369,2,347,539,2146,220,335
1382,2004,353,54,573,1739,692,683,222,442,316,1,346,542,1904,212,368
1382,2005,343,43,570,1596,479,623,146,499,326,2,340,539,1718,160,426
1382,2006,364,74,612,1622,462,694,122,525,329,3,372,446,1839,154,365
1382,2007,373,89,621,1621,568,668,191,644,430,1,351,514,1957,152,434
1382,2008,390,64,676,1617,609,680,208,564,424,0,316,535,1992,152,428
1382,2009,442,142,799,1709,428,773,135,632,422,3,363,630,2103,191,511
1382,2010,437,116,733,1673,457,771,156,605,399,0,340,583,2097,170,437
1382,2011,389,103,753,1581,466,722,166,701,492,10,329,539,2102,149,443
1382,2012,428,130,753,1630,490,747,167,697,530,3,353,576,2191,177,440
1382,2013,415,84,633,1579,566,708,212,630,481,2,307,570,2109,188,393
1382,2014,443,139,746,1881,475,856,155,774,554,0,418,668,2421,230,423
1382,2015,383,149,769,1723,503,733,158,653,461,2,384,535,2085,206,384
1382,2016,408,128,739,1764,656,786,247,667,515,2,330,587,2334,177,345
1382,2017,423,138,784,1864,577,825,201,791,608,2,369,671,2459,230,401
1382,2018,455,115,807,1851,623,844,248,739,557,4,331,641,2493,222,367
1383,2003,466,115,648,1708,625,785,223,704,488,4,365,663,2281,269,531
1383,2004,377,115,674,1644,720,702,258,504,335,1,307,597,1997,241,428
1383,2005,391,114,593,1552,587,693,218,562,357,0,266,564,1961,233,419
1383,2006,318,97,616,1501,510,617,175,474,312,3,315,569,1721,208,411
1383,2007,323,78,686,1735,440,715,128,640,397,6,458,631,1955,227,553
1383,2008,366,56,670,1732,571,710,176,562,357,6,393,536,1953,216,473
1383,2009,376,128,672,1630,723,677,263,548,353,2,307,627,1970,176,475
1383,2010,344,87,620,1525,609,610,190,558,343,4,324,545,1753,232,449
1383,2011,349,72,626,1685,673,673,209,675,447,0,363,641,2002,234,399
1383,2012,392,73,741,1685,672,727,239,590,391,1,344,643,2084,205,486
1383,2013,387,69,667,1789,628,763,206,565,376,1,387,566,2108,196,370
1383,2014,376,167,776,1756,591,753,186,634,432,3,369,618,2124,175,406
1383,2015,398,165,789,1870,611,775,178,774,526,3,490,597,2254,218,434
1383,2016,353,153,767,1727,742,680,225,624,417,2,374,577,2002,180,424
1383,2017,279,84,657,1803,766,632,216,574,372,2,359,653,1852,199,362
1383,2018,326,73,650,1736,732,719,253,528,377,4,285,625,2068,204,366
1384,2003,377,65,622,1565,479,681,172,557,378,1,280,496,1912,210,435
1384,2004,326,57,567,1490,392,654,145,574,420,0,312,443,1873,182,385
1384,2005,437,61,552,1442,402,684,162,473,347,1,274,446,1877,168,391
1384,2006,343,82,551,1447,578,575,195,390,260,2,274,442,1605,142,392
1384,2007,358,81,613,1432,499,614,181,611,441,0,317,520,1850,142,469
1384,2008,317,66,589,1466,540,592,181,561,406,6,313,487,1771,149,424
1384,2009,391,56,621,1450,514,618,167,503,368,1,279,566,1771,177,463
1384,2010,386,76,623,1523,551,633,203,555,406,1,299,603,1875,174,476
1384,2011,402,92,659,1588,511,684,170,576,419,1,291,645,1957,168,463
1384,2012,363,80,569,1422,401,652,135,496,324,0,245,503,1763,188,457
1384,2013,364,62,595,1527,594,633,207,482,331,4,267,537,1804,161,419
1384,2014,361,85,654,1649,688,675,220,539,346,0,280,481,1916,176,333
1384,2015,348,72,667,1526,626,661,209,540,364,2,247,476,1895,201,377
1384,2016,338,88,712,1627,578,682,207,626,436,2,328,494,2007,127,362
1384,2017,403,121,794,1824,626,836,236,560,393,3,333,507,2301,207,468
1384,2018,365,63,684,1643,602,766,222,550,426,4,243,447,2180,182,329
1385,2003,343,128,610,1827,529,741,168,632,420,1,487,576,2070,280,374
1385,2004,290,117,594,1608,381,638,120,432,277,3,401,483,1673,217,414
1385,2005,332,111,602,1506,358,648,112,492,330,0,366,518,1738,222,442
1385,2006,352,106,658,1426,349,590,93,527,346,1,371,523,1619,190,436
1385,2007,419,110,716,1652,628,676,215,570,412,1,338,531,1979,175,440
1385,2008,351,94,684,1625,472,665,157,569,377,1,349,587,1864,194,459
1385,2009,393,115,756,1864,453,793,137,692,450,1,454,592,2173,241,481
1385,2010,411,119,768,1865,543,792,179,595,387,4,416,590,2150,215,401
1385,2011,408,90,699,1715,412,780,136,768,546,1,349,604,2242,256,398
1385,2012,345,119,697,1803,461,757,130,713,485,1,400,533,2129,255,423
1385,2013,381,230,770,1865,419,776,115,559,358,3,364,511,2025,205,355
1385,2014,418,243,814,1870,433,838,148,717,501,5,360,603,2325,218,347
1385,2015,383,204,774,1766,539,777,189,640,442,1,310,544,2185,232,329
1385,2016,397,173,772,1806,613,722,196,687,434,0,337,664,2074,195,474
1385,2017,446,197,799,2000,763,866,278,724,524,0,337,688,2534,224,433
1385,2018,409,166,789,1934,684,838,228,588,437,5,278,601,2341,271,381
1386,2003,406,161,700,1578,634,703,233,599,409,2,324,544,2048,209,375
1386,2004,463,100,651,1590,671,761,273,545,383,0,271,477,2178,256,328
1386,2005,436,153,702,1498,624,648,234,628,403,0,332,515,1933,167,422
1386,2006,422,124,709,1546,608,665,220,613,486,1,290,581,2036,172,397
1386,2007,410,120,674,1564,460,723,173,648,468,1,361,545,2087,180,454
1386,2008,491,154,734,1751,626,835,241,701,509,2,328,574,2420,238,420
1386,2009,472,119,775,1722,485,757,162,692,508,5,329,537,2184,207,429
1386,2010,406,108,702,1775,637,731,191,687,488,2,299,553,2141,226,407
1386,2011,412,181,745,1795,632,745,207,611,432,2,323,531,2129,168,363
1386,2012,481,234,883,1810,601,853,220,654,455,5,317,502,2381,159,421
1386,2013,437,177,760,1645,653,724,221,602,420,2,318,409,2089,161,368
1386,2014,464,152,868,1735,639,813,243,753,483,0,317,522,2352,148,407
1386,2015,394,135,747,1704,559,688,167,600,369,4,352,523,1912,205,387
1386,2016,514,115,967,2038,728,926,238,769,548,1,345,545,2638,175,344
1386,2017,352,106,781,1808,537,755,174,725,471,2,351,550,2155,150,371
1386,2018,447,91,912,1953,757,826,255,675,464,2,289,497,2371,203,319
1387,2003,357,74,620,1463,477,636,163,504,334,2,251,525,1769,176,321
1387,2004,401,44,698,1503,527,642,181,576,404,1,245,518,1869,215,388
1387,2005,381,56,724,1504,421,615,124,508,339,4,270,501,1693,190,395
1387,2006,352,108,679,1494,426,618,140,536,373,2,316,493,1749,149,385
1387,2007,431,136,834,1640,500,747,184,582,421,3,268,540,2099,149,429
1387,2008,391,85,731,1484,497,645,180,542,392,4,224,509,1862,127,384
1387,2009,368,77,701,1560,487,672,166,602,419,6,298,516,1929,151,392
1387,2010,378,149,716,1548,570,678,191,562,349,6,266,513,1896,170,400
1387,2011,409,104,657,1580,509,688,165,516,340,0,280,575,1881,191,402
1387,2012,434,94,698,1657,602,752,222,582,416,1,317,526,2142,216,350
1387,2013,425,104,786,1705,585,763,203,762,538,2,298,573,2267,247,379
1387,2014,437,131,798,1694,553,753,177,688,489,2,308,536,2172,229,391
1387,2015,373,70,664,1534,514,626,165,636,415,2,281,620,1832,160,433
1387,2016,426,66,815,1726,607,724,199,653,459,2,230,646,2106,175,436
1387,2017,423,95,814,1733,672,700,230,597,396,2,279,640,2026,164,441
1387,2018,375,141,771,1690,559,706,179,774,505,1,380,587,2096,189,405
1388,2003,331,97,691,1415,419,634,156,703,499,0,278,637,1923,185,490
1388,2004,347,81,676,1550,540,713,201,687,496,1,358,538,2123,178,455
1388,2005,351,103,735,1656,607,726,215,698,502,3,376,567,2169,187,482
1388,2006,303,110,693,1525,528,664,191,614,437,4,346,524,1956,160,419
1388,2007,338,158,703,1622,479,690,146,720,496,2,384,544,2022,177,400
1388,2008,435,156,762,1729,657,794,236,680,451,3,378,514,2275,219,404
1388,2009,397,144,757,1708,587,752,197,696,482,0,424,486,2183,201,377
1388,2010,492,158,775,1740,620,841,255,558,427,1,325,505,2364,155,344
1388,2011,502,102,737,1763,667,854,264,594,455,1,322,556,2427,203,343
1388,2012,462,88,743,1628,627,764,216,645,470,1,343,478,2214,204,352
1388,2013,464,95,796,1768,673,834,251,653,477,1,382,561,2396,193,382
1388,2014,392,106,713,1673,585,752,222,801,567,1,377,617,2293,175,366
1388,2015,439,66,734,1530,551,705,208,529,382,4,295,510,2000,146,345
1388,2016,517,107,808,1665,648,849,271,499,348,0,275,484,2317,151,296
1388,2017,536,102,832,1698,706,842,282,452,338,0,308,472,2304,133,337
1388,2018,515,91,844,1799,631,925,255,561,435,2,261,514,2540,143,321
1389,2003,372,111,621,1863,589,782,199,520,369,2,415,641,2132,235,433
1389,2004,370,100,644,1764,727,730,259,680,477,4,381,604,2196,203,378
1389,2005,404,71,628,1813,642,771,213,642,445,1,408,563,2200,245,376
1389,2006,434,111,730,2042,711,861,241,582,422,4,475,627,2385,256,418
1389,2007,342,106,666,1603,568,643,193,465,309,0,344,546,1788,212,499
1389,2008,312,134,712,1760,600,720,208,532,354,1,397,593,2002,219,483
1389,2009,297,124,622,1559,429,618,147,599,397,0,363,595,1780,242,459
1389,2010,311,132,741,1660,479,661,152,586,389,4,428,591,1863,227,489
1389,2011,374,152,806,1724,552,696,192,687,442,1,375,643,2026,253,497
1389,2012,390,110,618,1646,489,668,154,477,309,0,321,598,1799,236,484
1389,2013,340,105,623,1633,438,674,147,495,293,2,322,567,1788,209,387
1389,2014,303,135,724,1619,516,659,163,682,480,2,329,567,1961,199,373
1389,2015,344,101,756,1695,563,698,193,745,492,4,353,654,2081,213,413
1389,2016,357,85,783,1660,560,700,183,582,383,2,322,528,1966,167,392
1389,2017,386,89,782,1698,668,738,256,559,397,2,270,517,2129,223,354
1389,2018,378,102,759,1765,750,741,253,482,350,6,292,602,2085,211,418
1390,2003,454,104,779,1799,601,795,215,644,435,1,426,574,2240,171,444
1390,2004,491,133,756,1644,426,796,156,625,470,0,333,518,2218,191,419
1390,2005,368,84,711,1715,345,750,120,653,483,1,368,541,2103,202,422
1390,2006,400,129,641,1485,387,631,135,602,463,2,320,466,1860,149,387
1390,2007,450,183,778,1687,487,757,171,598,413,5,378,548,2098,142,438
1390,2008,469,171,847,1827,495,820,178,739,514,3,435,566,2332,144,405
1390,2009,466,72,656,1758,593,802,226,606,430,0,334,516,2260,208,397
1390,2010,419,54,744,1796,594,779,210,669,444,1,337,561,2212,172,388
1390,2011,360,106,715,1676,556,722,198,632,416,1,341,572,2058,149,415
1390,2012,401,102,784,1812,589,796,217,672,447,4,399,621,2256,197,443
1390,2013,391,128,791,1892,615,793,220,646,479,1,375,554,2285,190,375
1390,2014,389,140,831,1796,526,834,195,801,563,1,319,596,2426,168,371
1390,2015,388,86,798,1821,569,790,218,711,516,4,373,615,2314,175,343
1390,2016,334,86,659,1592,516,674,164,721,493,2,316,588,2005,194,343
1390,2017,405,77,717,1706,483,746,156,637,435,1,308,588,2083,202,387
1390,2018,445,116,904,1878,595,871,223,784,539,2,362,598,2504,173,490
1391,2003,299,49,490,1662,461,659,143,529,395,0,380,488,1856,282,381
1391,2004,276,50,534,1471,386,594,115,544,380,4,349,465,1683,237,372
1391,2005,272,46,567,1441,367,613,118,544,384,1,332,474,1728,207,410
1391,2006,377,86,628,1735,508,746,175,628,462,3,352,626,2129,277,463
1391,2007,309,75,564,1547,554,636,185,593,434,3,321,603,1891,207,459
1391,2008,272,75,695,1668,591,686,194,691,468,6,358,605,2034,222,515
1391,2009,281,96,651,1704,700,653,219,509,325,4,377,533,1850,198,404
1391,2010,292,66,544,1476,612,566,187,441,270,0,268,525,1589,173,393
1391,2011,288,88,639,1587,531,681,162,654,407,4,345,641,1931,226,481
1391,2012,415,79,691,1607,638,708,219,551,380,3,326,547,2015,185,498
1391,2013,483,71,742,1618,640,739,223,563,398,0,301,500,2099,161,477
1391,2014,370,116,632,1628,541,683,159,590,391,2,293,529,1916,174,383
1391,2015,327,91,652,1530,513,655,163,522,343,0,258,483,1816,117,340
1391,2016,417,64,747,1845,670,823,242,623,449,6,282,548,2337,170,373
1391,2017,370,57,748,1809,693,788,231,589,390,1,240,556,2197,134,324
1391,2018,386,74,691,1783,620,770,204,445,304,2,249,529,2048,199,306
1392,2003,322,56,551,1341,337,583,113,571,392,3,290,446,1671,177,409
1392,2004,320,76,652,1568,421,664,133,604,416,5,328,551,1877,219,456
1392,2005,308,72,687,1550,458,625,156,549,387,1,312,514,1793,175,402
1392,2006,274,58,541,1571,439,599,149,466,282,0,326,598,1629,184,366
1392,2007,253,51,615,1568,392,623,122,553,369,1,374,605,1737,214,419
1392,2008,261,62,642,1695,463,662,151,528,362,3,404,609,1837,214,409
1392,2009,278,72,669,1590,479,651,165,567,389,7,333,560,1856,241,382
1392,2010,341,59,749,1663,499,714,180,638,444,0,343,542,2052,205,388
1392,2011,288,82,751,1726,622,656,211,534,348,6,368,557,1871,168,382
1392,2012,316,48,694,1670,559,707,184,531,373,1,408,449,1971,156,361
1392,2013,365,117,797,1603,495,703,174,614,438,0,326,473,2018,185,349
1392,2014,408,97,801,1783,482,810,172,692,498,3,365,610,2290,191,397
1392,2015,374,127,823,1809,519,751,166,589,393,1,434,543,2061,161,383
1392,2016,489,138,795,1768,517,843,194,574,384,1,355,487,2264,177,350
1392,2017,378,100,729,1798,735,732,245,605,437,0,335,600,2146,166,318
1392,2018,403,91,757,1802,735,744,237,577,379,2,355,628,2104,244,432
1393,2003,434,211,780,1804,460,848,152,685,475,1,415,481,2323,241,395
